,event_name,weight_class,fighter_1,action,fighter_2,round,time,method
3888,UFC Fight Night: Silva vs. Irvin,Lightweight,Frankie Edgar,def.,Hermes Franca,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
3889,UFC Fight Night: Silva vs. Irvin,Heavyweight,Cain Velasquez,def.,Jake O'Brien,1,2:02,TKO (punches)
3890,UFC Fight Night: Silva vs. Irvin,Welterweight,Kevin Burns,def.,Anthony Johnson,3,3:35,TKO (eye poke)
3891,UFC Fight Night: Silva vs. Irvin,Middleweight,C.B. Dollaway,def.,Jesse Taylor,1,3:58,Submission (Peruvian necktie)
3892,UFC Fight Night: Silva vs. Irvin,Middleweight,Tim Credeur,def.,Cale Yarbrough,1,1:54,TKO (punches)
3893,UFC Fight Night: Silva vs. Irvin,Middleweight,Nate Loughran,def.,Johnny Rees,1,4:21,Submission (triangle choke)
3894,UFC Fight Night: Silva vs. Irvin,Lightweight,Shannon Gugerty,def.,Dale Hartt,1,3:33,Submission (rear-naked choke)
3895,UFC Fight Night: Silva vs. Irvin,Welterweight,Rory Markham,def.,Brodie Farber,1,1:37,KO (head kick)
3896,UFC Fight Night: Silva vs. Irvin,Welterweight,Brad Blackburn,def.,James Giboo,2,2:29,TKO (punches)
3897,UFC 86: Jackson vs. Griffin,Light Heavyweight,Forrest Griffin,def.,Quinton Jackson,5,5:00,"Decision (unanimous) (48–46, 48–46, 49–46)"
3898,UFC 86: Jackson vs. Griffin,Middleweight,Patrick Côté,def.,Ricardo Almeida,3,5:00,"Decision (split) (29–28, 28–29, 29–28)"
3899,UFC 86: Jackson vs. Griffin,Lightweight,Joe Stevenson,def.,Gleison Tibau,2,2:57,Submission (guillotine choke)
3900,UFC 86: Jackson vs. Griffin,Welterweight,Josh Koscheck,def.,Chris Lytle,3,5:00,"Decision (unanimous) (30–26, 29–27, 30–27)"
3901,UFC 86: Jackson vs. Griffin,Lightweight,Tyson Griffin,def.,Marcus Aurélio,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
3902,UFC 86: Jackson vs. Griffin,Heavyweight,Gabriel Gonzaga,def.,Justin McCully,1,1:57,Submission (Americana)
3903,UFC 86: Jackson vs. Griffin,Lightweight,Melvin Guillard,def.,Dennis Siver,1,0:36,KO (punches)
3904,UFC 86: Jackson vs. Griffin,Lightweight,Cole Miller,def.,Jorge Gurgel,3,4:48,Submission (triangle choke)
3905,UFC 86: Jackson vs. Griffin,Lightweight,Justin Buchholz,def.,Corey Hill,2,3:57,Submission (rear-naked choke)
3906,The Ultimate Fighter: Team Rampage vs. Team Forrest Finale,Middleweight,Kendall Grove,def.,Evan Tanner,3,5:00,"Decision (split) (28–29, 30–26, 30–26)"
3907,The Ultimate Fighter: Team Rampage vs. Team Forrest Finale,Middleweight,Amir Sadollah,def.,C.B. Dollaway,1,3:02,Submission (armbar)
3908,The Ultimate Fighter: Team Rampage vs. Team Forrest Finale,Welterweight,Diego Sanchez,def.,Luigi Fioravanti,3,4:07,TKO (punches)
3909,The Ultimate Fighter: Team Rampage vs. Team Forrest Finale,Lightweight,Spencer Fisher,def.,Jeremy Stephens,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
3910,The Ultimate Fighter: Team Rampage vs. Team Forrest Finale,Middleweight,Matthew Riddle,def.,Dante Rivera,3,5:00,"Decision (unanimous) (30–27, 30–27, 29–28)"
3911,The Ultimate Fighter: Team Rampage vs. Team Forrest Finale,Welterweight,Dustin Hazelett,def.,Josh Burkman,2,4:46,Submission (armbar)
3912,The Ultimate Fighter: Team Rampage vs. Team Forrest Finale,Middleweight,Drew McFedries,def.,Marvin Eastman,1,1:08,TKO (punches)
3913,The Ultimate Fighter: Team Rampage vs. Team Forrest Finale,Welterweight,Matt Brown,def.,Matt Arroyo,2,3:40,TKO (punches)
3914,The Ultimate Fighter: Team Rampage vs. Team Forrest Finale,Middleweight,Dean Lister,def.,Jeremy Horn,1,3:52,Submission (guillotine choke)
3915,The Ultimate Fighter: Team Rampage vs. Team Forrest Finale,Middleweight,Rob Kimmons,def.,Rob Yundt,1,3:58,Submission (guillotine choke)
3916,UFC 85: Bedlam,Catchweight (174 lbs),Thiago Alves,def.,Matt Hughes,2,1:02,TKO (flying knee and strikes)
3917,UFC 85: Bedlam,Middleweight,Michael Bisping,def.,Jason Day,1,3:42,TKO (punches)
3918,UFC 85: Bedlam,Welterweight,Mike Swick,def.,Marcus Davis,3,5:00,"Decision (unanimous) (29–27, 29–27, 29–27)"
3919,UFC 85: Bedlam,Middleweight,Thales Leites,def.,Nate Marquardt,3,5:00,"Decision (split) (28–27, 27–28, 28–27)"
3920,UFC 85: Bedlam,Heavyweight,Fabrício Werdum,def.,Brandon Vera,1,4:40,TKO (punches)
3921,UFC 85: Bedlam,Middleweight,Martin Kampmann,def.,Jorge Rivera,1,2:44,Submission (guillotine choke)
3922,UFC 85: Bedlam,Lightweight,Matt Wiman,def.,Thiago Tavares,2,1:57,KO (punches)
3923,UFC 85: Bedlam,Welterweight,Kevin Burns,def.,Roan Carneiro,2,3:50,Submission (triangle choke)
3924,UFC 85: Bedlam,Light Heavyweight,Luiz Cane,def.,Jason Lambert,1,2:07,TKO (punches)
3925,UFC 85: Bedlam,Welterweight,Paul Taylor,def.,Jess Liaudin,3,5:00,"Decision (split) (28–29, 29–28, 29–28)"
3926,UFC 85: Bedlam,Heavyweight,Antoni Hardonk,def.,Eddie Sanchez,2,4:15,TKO (punches)
3927,UFC 84: Ill Will,Lightweight,B.J. Penn,def.,Sean Sherk,3,5:00,TKO (flying knee and punches)
3928,UFC 84: Ill Will,Light Heavyweight,Wanderlei Silva,def.,Keith Jardine,1,0:36,KO (punches)
3929,UFC 84: Ill Will,Light Heavyweight,Goran Reljic,def.,Wilson Gouveia,2,3:15,TKO (punches)
3930,UFC 84: Ill Will,Light Heavyweight,Lyoto Machida,def.,Tito Ortiz,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
3931,UFC 84: Ill Will,Light Heavyweight,Thiago Silva,def.,Antonio Mendes,1,2:24,Submission (strikes)
3932,UFC 84: Ill Will,Middleweight,Rousimar Palhares,def.,Ivan Salaverry,1,2:36,Submission (armbar)
3933,UFC 84: Ill Will,Light Heavyweight,Rameau Thierry Sokoudjou,def.,Kazuhiro Nakamura,1,5:00,TKO (leg injury)
3934,UFC 84: Ill Will,Lightweight,Rich Clementi,def.,Terry Etim,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
3935,UFC 84: Ill Will,Welterweight,Yoshiyuki Yoshida,def.,Jon Koppenhaver,1,0:56,Technical Submission (anaconda choke)
3936,UFC 84: Ill Will,Welterweight,Dong Hyun Kim,def.,Jason Tan,3,0:25,TKO (elbows)
3937,UFC 84: Ill Will,Heavyweight,Shane Carwin,def.,Christian Wellisch,1,0:44,TKO (punch)
3938,UFC 83: Serra vs. St-Pierre 2,Welterweight,Georges St-Pierre,def.,Matt Serra,2,4:45,TKO (knees to the body)
3939,UFC 83: Serra vs. St-Pierre 2,Middleweight,Rich Franklin,def.,Travis Lutter,2,3:01,TKO (punches)
3940,UFC 83: Serra vs. St-Pierre 2,Middleweight,Nate Quarry,def.,Kalib Starnes,3,5:00,"Decision (unanimous) (30–26, 30–27, 30–24)"
3941,UFC 83: Serra vs. St-Pierre 2,Middleweight,Michael Bisping,def.,Charles McCarthy,1,5:00,TKO (arm injury)
3942,UFC 83: Serra vs. St-Pierre 2,Lightweight,Mac Danzig,def.,Mark Bocek,3,3:48,Submission (rear-naked choke)
3943,UFC 83: Serra vs. St-Pierre 2,Middleweight,Jason Day,def.,Alan Belcher,1,3:58,TKO (punches)
3944,UFC 83: Serra vs. St-Pierre 2,Middleweight,Jason MacDonald,def.,Joe Doerksen,2,0:56,TKO (elbows)
3945,UFC 83: Serra vs. St-Pierre 2,Middleweight,Demian Maia,def.,Ed Herman,2,2:27,Technical Submission (mounted triangle choke)
3946,UFC 83: Serra vs. St-Pierre 2,Lightweight,Rich Clementi,def.,Sam Stout,3,5:00,"Decision (split) (29–27, 28–29, 29–28)"
3947,UFC 83: Serra vs. St-Pierre 2,Heavyweight,Cain Velasquez,def.,Brad Morris,1,2:10,TKO (punches)
3948,UFC 83: Serra vs. St-Pierre 2,Welterweight,Jonathan Goulet,def.,Kuniyoshi Hironaka,2,2:07,TKO (punches)
3949,UFC Fight Night: Florian vs. Lauzon,Lightweight,Kenny Florian,def.,Joe Lauzon,2,3:28,TKO (punches)
3950,UFC Fight Night: Florian vs. Lauzon,Lightweight,Gray Maynard,def.,Frankie Edgar,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
3951,UFC Fight Night: Florian vs. Lauzon,Welterweight,Thiago Alves,def.,Karo Parisyan,2,0:34,TKO (punches)
3952,UFC Fight Night: Florian vs. Lauzon,Light Heavyweight,Matt Hamill,def.,Tim Boetsch,2,1:25,TKO (punches)
3953,UFC Fight Night: Florian vs. Lauzon,Lightweight,Nate Diaz,def.,Kurt Pellegrino,2,3:06,Submission (triangle choke)
3954,UFC Fight Night: Florian vs. Lauzon,Light Heavyweight,James Irvin,def.,Houston Alexander,1,0:08,TKO (superman punch and punches)
3955,UFC Fight Night: Florian vs. Lauzon,Lightweight,Josh Neer,def.,Din Thomas,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
3956,UFC Fight Night: Florian vs. Lauzon,Lightweight,Marcus Aurelio,def.,Ryan Roberts,1,0:16,Submission (armbar)
3957,UFC Fight Night: Florian vs. Lauzon,Lightweight,Manvel Gamburyan,def.,Jeff Cox,1,1:41,Submission (guillotine choke)
3958,UFC Fight Night: Florian vs. Lauzon,Lightweight,Clay Guida,def.,Samy Schiavo,1,4:15,TKO (punches)
3959,UFC Fight Night: Florian vs. Lauzon,Welterweight,George Sotiropoulos,def.,Roman Mitichyan,2,2:24,TKO (punches)
3960,UFC Fight Night: Florian vs. Lauzon,Welterweight,Anthony Johnson,def.,Tom Speer,1,0:51,KO (punch)
3961,UFC 82: Pride of a Champion,Middleweight,Anderson Silva,def.,Dan Henderson,2,4:52,Submission (rear-naked choke)
3962,UFC 82: Pride of a Champion,Heavyweight,Heath Herring,def.,Cheick Kongo,3,5:00,"Decision (split) (29–28, 28–29, 29–28)"
3963,UFC 82: Pride of a Champion,Middleweight,Chris Leben,def.,Alessio Sakara,1,3:16,TKO (punches)
3964,UFC 82: Pride of a Champion,Middleweight,Yushin Okami,def.,Evan Tanner,2,3:00,KO (knee)
3965,UFC 82: Pride of a Champion,Welterweight,Jon Fitch,def.,Chris Wilson,3,5:00,"Decision (unanimous) (30–27, 29–28, 30–27)"
3966,UFC 82: Pride of a Champion,Heavyweight,Andrei Arlovski,def.,Jake O'Brien,2,4:17,TKO (punches)
3967,UFC 82: Pride of a Champion,Welterweight,Josh Koscheck,def.,Dustin Hazelett,2,1:24,TKO (head kick and punches)
3968,UFC 82: Pride of a Champion,Welterweight,Diego Sanchez,def.,David Bielkheden,1,4:43,Submission (strikes)
3969,UFC 82: Pride of a Champion,Welterweight,Luigi Fioravanti,def.,Luke Cummo,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
3970,UFC 82: Pride of a Champion,Lightweight,Jorge Gurgel,def.,John Halverson,3,5:00,"Decision (unanimous) (29–28, 29–28, 30–27)"
3971,UFC 81: Breaking Point,Heavyweight,Antônio Rodrigo Nogueira,def.,Tim Sylvia,3,1:28,Submission (guillotine choke)
3972,UFC 81: Breaking Point,Heavyweight,Frank Mir,def.,Brock Lesnar,1,1:30,Submission (kneebar)
3973,UFC 81: Breaking Point,Middleweight,Nate Marquardt,def.,Jeremy Horn,2,1:37,Submission (guillotine choke)
3974,UFC 81: Breaking Point,Middleweight,Ricardo Almeida,def.,Rob Yundt,1,1:08,Submission (guillotine choke)
3975,UFC 81: Breaking Point,Lightweight,Tyson Griffin,def.,Gleison Tibau,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
3976,UFC 81: Breaking Point,Welterweight,Chris Lytle,def.,Kyle Bradley,1,0:33,KO (punches)
3977,UFC 81: Breaking Point,Middleweight,Marvin Eastman,def.,Terry Martin,3,5:00,"Decision (unanimous) (29–28, 30–27, 30–27)"
3978,UFC 81: Breaking Point,Light Heavyweight,Tim Boetsch,def.,David Heath,1,4:52,TKO (slam and punches)
3979,UFC 81: Breaking Point,Lightweight,Rob Emerson,def.,Keita Nakamura,3,5:00,"Decision (split) (30–27, 28–29, 30–27)"
3980,UFC Fight Night: Swick vs. Burkman,Welterweight,Mike Swick,def.,Josh Burkman,3,5:00,"Decision (majority) (29–28, 29–28, 29–29)"
3981,UFC Fight Night: Swick vs. Burkman,Middleweight,Patrick Côté,def.,Drew McFedries,1,1:44,TKO (punches)
3982,UFC Fight Night: Swick vs. Burkman,Lightweight,Thiago Tavares,def.,Michihiro Omigawa,3,5:00,"Decision (unanimous) (30–27, 29–28, 30–27)"
3983,UFC Fight Night: Swick vs. Burkman,Lightweight,Nate Diaz,def.,Alvin Robinson,1,3:39,Submission (triangle choke)
3984,UFC Fight Night: Swick vs. Burkman,Lightweight,Kurt Pellegrino,def.,Alberto Crane,2,1:55,TKO (punches)
3985,UFC Fight Night: Swick vs. Burkman,Lightweight,Gray Maynard,def.,Dennis Siver,3,5:00,"Decision (unanimous) (29–28, 30–27, 29–28)"
3986,UFC Fight Night: Swick vs. Burkman,Lightweight,Jeremy Stephens,def.,Cole Miller,2,4:44,TKO (punches and elbows)
3987,UFC Fight Night: Swick vs. Burkman,Lightweight,Corey Hill,def.,Joe Veres,2,0:37,TKO (punches)
3988,UFC Fight Night: Swick vs. Burkman,Lightweight,Matt Wiman,def.,Justin Buchholz,1,2:56,Submission (rear-naked choke)
3989,UFC 80: Rapid Fire,Lightweight,B.J. Penn,def.,Joe Stevenson,2,4:02,Submission (rear-naked choke)
3990,UFC 80: Rapid Fire,Heavyweight,Fabrício Werdum,def.,Gabriel Gonzaga,2,4:34,TKO (punches)
3991,UFC 80: Rapid Fire,Welterweight,Marcus Davis,def.,Jess Liaudin,1,1:04,KO (punch)
3992,UFC 80: Rapid Fire,Light Heavyweight,Wilson Gouveia,def.,Jason Lambert,2,0:37,KO (punch)
3993,UFC 80: Rapid Fire,Middleweight,Jorge Rivera,def.,Kendall Grove,1,1:20,TKO (punches)
3994,UFC 80: Rapid Fire,Lightweight,Sam Stout,def.,Per Eklund,3,5:00,"Decision (unanimous) (29–27, 30–27, 30–27)"
3995,UFC 80: Rapid Fire,Light Heavyweight,Alessio Sakara,def.,James Lee,1,1:30,TKO (punches)
3996,UFC 80: Rapid Fire,Welterweight,Paul Kelly,def.,Paul Taylor,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
3997,UFC 80: Rapid Fire,Heavyweight,Antoni Hardonk,def.,Colin Robinson,1,0:17,TKO (punch)
3998,UFC 79: Nemesis,Welterweight,Georges St-Pierre,def.,Matt Hughes,2,4:54,Verbal Submission (armbar)
3999,UFC 79: Nemesis,Light Heavyweight,Chuck Liddell,def.,Wanderlei Silva,3,5:00,"Decision (unanimous) (29–28, 30–27, 30–27)"
4000,UFC 79: Nemesis,Heavyweight,Eddie Sanchez,def.,Soa Palelei,3,3:24,TKO (punches)
4001,UFC 79: Nemesis,Light Heavyweight,Lyoto Machida,def.,Rameau Thierry Sokoudjou,2,4:20,Submission (arm-triangle choke)
4002,UFC 79: Nemesis,Lightweight,Rich Clementi,def.,Melvin Guillard,1,4:40,Submission (rear-naked choke)
4003,UFC 79: Nemesis,Light Heavyweight,James Irvin,def.,Luiz Cane,1,1:51,Disqualification (illegal knee)
4004,UFC 79: Nemesis,Lightweight,Manvel Gamburyan,def.,Nate Mohr,1,1:31,Submission (ankle lock)
4005,UFC 79: Nemesis,Middleweight,Dean Lister,def.,Jordan Radev,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
4006,UFC 79: Nemesis,Welterweight,Roan Carneiro,def.,Tony DeSouza,2,3:33,TKO (punches)
4007,UFC 79: Nemesis,Lightweight,Mark Bocek,def.,Doug Evans,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
4008,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Lightweight,Roger Huerta,def.,Clay Guida,3,0:51,Submission (rear-naked choke)
4009,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Welterweight,Mac Danzig,def.,Tom Speer,1,2:01,Submission (rear-naked choke)
4010,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Welterweight,Jon Koppenhaver,def.,Jared Rollins,3,2:01,TKO (punches)
4011,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Welterweight,George Sotiropoulos,def.,Billy Miles,1,1:36,Submission (rear-naked choke)
4012,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Welterweight,Ben Saunders,def.,Dan Barrera,3,5:00,"Decision (unanimous) (30–27, 29–28, 30–27)"
4013,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Welterweight,Matt Arroyo,def.,John Kolosci,1,4:42,Submission (armbar)
4014,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Welterweight,Jonathan Goulet,def.,Paul Georgieff,1,4:42,Technical Submission (rear-naked choke)
4015,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Welterweight,Roman Mitichyan,def.,Dorian Price,1,0:23,Submission (ankle lock)
4016,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Welterweight,Troy Mandaloniz,def.,Richie Hightower,1,4:20,TKO (punches)
4017,UFC 78: Validation,Light Heavyweight,Rashad Evans,def.,Michael Bisping,3,5:00,"Decision (split) (29–28, 28–29, 29–28)"
4018,UFC 78: Validation,Light Heavyweight,Thiago Silva,def.,Houston Alexander,1,3:25,TKO (punches)
4019,UFC 78: Validation,Welterweight,Karo Parisyan,def.,Ryo Chonan,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
4020,UFC 78: Validation,Middleweight,Ed Herman,def.,Joe Doerksen,3,0:39,KO (punch)
4021,UFC 78: Validation,Lightweight,Frankie Edgar,def.,Spencer Fisher,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–26)"
4022,UFC 78: Validation,Welterweight,Thiago Alves,def.,Chris Lytle,2,5:00,TKO (doctor stoppage)
4023,UFC 78: Validation,Lightweight,Joe Lauzon,def.,Jason Reinhardt,1,1:14,Submission (rear-naked choke)
4024,UFC 78: Validation,Lightweight,Marcus Aurélio,def.,Luke Caudillo,1,4:29,TKO (punches)
4025,UFC 78: Validation,Welterweight,Akihiro Gono,def.,Tamdan McCrory,2,3:19,Submission (armbar)
4026,UFC 77: Hostile Territory,Middleweight,Anderson Silva,def.,Rich Franklin,2,1:07,TKO (knees)
4027,UFC 77: Hostile Territory,Heavyweight,Tim Sylvia,def.,Brandon Vera,3,5:00,"Decision (unanimous) (29–27, 29–28, 29–28)"
4028,UFC 77: Hostile Territory,Lightweight,Alvin Robinson,def.,Jorge Gurgel,3,5:00,"Decision (unanimous) (29–28, 29–27, 29–27)"
4029,UFC 77: Hostile Territory,Light Heavyweight,Stephan Bonnar,def.,Eric Schafer,2,2:47,TKO (punches)
4030,UFC 77: Hostile Territory,Middleweight,Alan Belcher,def.,Kalib Starnes,2,1:39,TKO (doctor stoppage)
4031,UFC 77: Hostile Territory,Middleweight,Yushin Okami,def.,Jason MacDonald,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
4032,UFC 77: Hostile Territory,Middleweight,Demian Maia,def.,Ryan Jensen,1,2:40,Submission (rear-naked choke)
4033,UFC 77: Hostile Territory,Welterweight,Josh Burkman,def.,Forrest Petz,3,5:00,"Decision (split) (29–28, 29–28, 28–29)"
4034,UFC 77: Hostile Territory,Lightweight,Matt Grice,def.,Jason Black,3,5:00,"Decision (split) (28–29, 29–28, 29–28)"
4035,UFC 76: Knockout,Light Heavyweight,Keith Jardine,def.,Chuck Liddell,3,5:00,"Decision (split) (29–28, 28–29, 29–28)"
4036,UFC 76: Knockout,Light Heavyweight,Forrest Griffin,def.,Maurício Rua,3,4:45,Submission (rear-naked choke)
4037,UFC 76: Knockout,Welterweight,Jon Fitch,def.,Diego Sanchez,3,5:00,"Decision (split) (30–27, 28–29, 29–28)"
4038,UFC 76: Knockout,Light Heavyweight,Lyoto Machida,def.,Kazuhiro Nakamura,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
4039,UFC 76: Knockout,Lightweight,Tyson Griffin,def.,Thiago Tavares,3,5:00,"Decision (unanimous) (29–28, 30–27, 29–28)"
4040,UFC 76: Knockout,Catchweight (177 lbs),Rich Clementi,def.,Anthony Johnson,2,3:05,Submission (rear-naked choke)
4041,UFC 76: Knockout,Lightweight,Jeremy Stephens,def.,Diego Saraiva,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
4042,UFC 76: Knockout,Heavyweight,Christian Wellisch,def.,Scott Junk,1,3:19,Submission (heel hook)
4043,UFC 76: Knockout,Lightweight,Matt Wiman,def.,Michihiro Omigawa,3,5:00,"Decision (unanimous) (29–28, 30–27, 29–28)"
4044,UFC Fight Night: Thomas vs. Florian,Lightweight,Kenny Florian,def.,Din Thomas,1,4:31,Submission (rear-naked choke)
4045,UFC Fight Night: Thomas vs. Florian,Middleweight,Chris Leben,def.,Terry Martin,3,3:56,KO (punch)
4046,UFC Fight Night: Thomas vs. Florian,Lightweight,Nate Diaz,def.,Junior Assuncao,1,4:10,Submission (guillotine choke)
4047,UFC Fight Night: Thomas vs. Florian,Middleweight,Nate Quarry,def.,Pete Sell,3,0:44,KO (punch)
4048,UFC Fight Night: Thomas vs. Florian,Welterweight,Dustin Hazelett,def.,Jonathan Goulet,1,1:14,Submission (armbar)
4049,UFC Fight Night: Thomas vs. Florian,Welterweight,Thiago Alves,def.,Kuniyoshi Hironaka,2,4:04,TKO (punch and knee)
4050,UFC Fight Night: Thomas vs. Florian,Lightweight,Cole Miller,def.,Leonard Garcia,3,5:00,"Decision (unanimous) (30–27, 29–28, 30–27)"
4051,UFC Fight Night: Thomas vs. Florian,Welterweight,Luke Cummo,def.,Edilberto de Oliveira,1,1:45,TKO (punches)
4052,UFC Fight Night: Thomas vs. Florian,Lightweight,Gray Maynard,def.,Joe Veres,1,0:09,KO (punch)
4053,UFC 75: Champion vs. Champion,Light Heavyweight,Quinton Jackson,def.,Dan Henderson,5,5:00,"Decision (unanimous) (48–47, 49–46, 49–46)"
4054,UFC 75: Champion vs. Champion,Light Heavyweight,Michael Bisping,def.,Matt Hamill,3,5:00,"Decision (split) (29–28, 27–30, 29–28)"
4055,UFC 75: Champion vs. Champion,Heavyweight,Cheick Kongo,def.,Mirko Cro Cop,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
4056,UFC 75: Champion vs. Champion,Welterweight,Marcus Davis,def.,Paul Taylor,1,4:14,Submission (armbar)
4057,UFC 75: Champion vs. Champion,Light Heavyweight,Houston Alexander,def.,Alessio Sakara,1,1:01,KO (knee and punches)
4058,UFC 75: Champion vs. Champion,Lightweight,Gleison Tibau,def.,Terry Etim,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
4059,UFC 75: Champion vs. Champion,Light Heavyweight,Thiago Silva,def.,Tomasz Drwal,2,4:23,TKO (punches)
4060,UFC 75: Champion vs. Champion,Lightweight,Dennis Siver,def.,Naoyuki Kotani,2,2:04,KO (punch)
4061,UFC 75: Champion vs. Champion,Welterweight,Jess Liaudin,def.,Anthony Torres,1,4:10,TKO (punches)
4062,UFC 74: Respect,Heavyweight,Randy Couture,def.,Gabriel Gonzaga,3,1:37,TKO (punches)
4063,UFC 74: Respect,Welterweight,Georges St-Pierre,def.,Josh Koscheck,3,5:00,"Decision (unanimous) (30–27, 29–28, 29–28)"
4064,UFC 74: Respect,Lightweight,Roger Huerta,def.,Alberto Crane,3,1:50,TKO (punches)
4065,UFC 74: Respect,Lightweight,Joe Stevenson,def.,Kurt Pellegrino,3,5:00,"Decision (unanimous) (30–27, 30–27, 29–28)"
4066,UFC 74: Respect,Middleweight,Patrick Côté,def.,Kendall Grove,1,4:45,KO (punches)
4067,UFC 74: Respect,Light Heavyweight,Renato Sobral,def.,David Heath,2,3:30,Technical submission (anaconda choke)
4068,UFC 74: Respect,Heavyweight,Frank Mir,def.,Antoni Hardonk,1,1:17,Submission (kimura)
4069,UFC 74: Respect,Middleweight,Thales Leites,def.,Ryan Jensen,1,3:47,Submission (armbar)
4070,UFC 74: Respect,Lightweight,Clay Guida,def.,Marcus Aurélio,3,5:00,"Decision (split) (30–27, 28–29, 30–27)"
